g:id;g:title;description;g:product_type;g:google_product_category;g:brand;g:custom_label_0;g:custom_label_1;g:custom_label_2;g:custom_label_3;g:custom_label_4
56005126258953;Játrovka s prebiotiky 200 g | konzerva pro kočky;Konzerva pro kočky: Játrovka s prebiotiky. Hledáš krmivo, které tvoje kočka skutečně sní? Játra jsou vždy správná volba. Konzerva LOUIE 200 g s jemnou mousse konzistencí obsahuje 100 % masa v pevné složce. Složení je jednoduché: hovězí a vepřová játra, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;can;single;under_100;discount_1_49
56005126390025;Játrovka s prebiotiky 400 g | konzerva pro kočky;Konzerva pro kočky: Játrovka s prebiotiky. Hledáš krmivo, které tvoje kočka skutečně sní? Játra jsou vždy správná volba. Konzerva LOUIE 400 g s jemnou mousse konzistencí obsahuje 100 % masa v pevné složce. Složení je jednoduché: hovězí a vepřová játra, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;can;single;under_100;discount_1_49
56005179670793;Kuřecí s prebiotiky | 8 ks | 200 g | balíček pro kočky;Balíček pro kočky: Kuřecí s prebiotiky. Kuřecí maso zná každá kočka a v LOUIE víš přesně, co dostaneš. Osm konzerv po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen kuřecí maso, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;100_499;discount_50_plus
56005194547465;Hovězí s prebiotiky | 8 ks | 200 g | balíček pro kočky;Balíček pro kočky: Hovězí s prebiotiky. Hovězí maso a kočky? Naprostá klasika. Osm konzerv LOUIE po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen hovězí maso, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;100_499;discount_50_plus
56005210603785;Játrovka s prebiotiky | 8 ks | 200 g | balíček pro kočky;Balíček pro kočky: Játrovka s prebiotiky. Játra jsou u koček naprostý hit. A my tomu naprosto rozumíme. Osm konzerv LOUIE po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Hovězí a vepřová játra, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci zažívacího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;100_499;discount_50_plus
56005216567561;Játrovka s prebiotiky | 8 ks | 400 g | balíček pro kočky;Balíček pro kočky: Játrovka s prebiotiky. Hledáš krmivo, které tvoje kočka skutečně sní? Játra jsou téměř vždy správná odpověď. Osm konzerv LOUIE po 400 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Složení je jednoduché: hovězí a vepřová játra, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_50_plus
56005125996809;Losos s prebiotiky 200 g | konzerva pro kočky;Konzerva pro kočky: Losos s prebiotiky. Losos je u koček naprostý favorit a my ho zpracováváme poctivě a bez zbytečností. Konzerva LOUIE 200 g s jemnou mousse konzistencí obsahuje 100 % masa v pevné složce. Jen losos, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;can;single;under_100;discount_1_49
56005203362057;Losos s prebiotiky | 8 ks | 200 g | balíček pro kočky;Balíček pro kočky: Losos s prebiotiky. Losos je u koček naprostý favorit a my ho zpracováváme poctivě a bez zbytečností. Osm konzerv LOUIE po 200 g s jemnou mousse konzistencí, kdy každá obsahuje 100 % masa v pevné složce. Jen losos, vývar, prebiotika, minerály a vitamíny. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvé kočky a přispívají ke správné funkci trávicího systému. Nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Vhodné pro každý věk i plemeno. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;100_499;discount_50_plus
55048564211977;Kachní s rýží a prebiotiky 800 g | konzerva pro psy;Konzerva pro psy: Kachní s rýží a prebiotiky. Kachna a rýže ve vydatné porci pro velké psy, kteří si zaslouží pořádné krmení bez kompromisů. Konzerva LOUIE 800 g obsahuje 95 % kachního masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z této porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Krmivo má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 800 g jsou ideální volbou pro velká plemena jako kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
55095395909897;Kachní s rýží a prebiotiky | 6 ks | 800 g | balíček pro psy;Balíček pro psy: Kachní s rýží a prebiotiky. Kachna a rýže ve velké porci. Šest konzerv LOUIE po 800 g pro velké psy, kteří si zaslouží pořádné krmení. Každá konzerva obsahuje 95 % kachního masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z každé porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Krmivo má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
56252287582473;Krůtí s brusinkami, pastinákem a prebiotiky 800 g | konzerva pro psy;Konzerva pro psy: Krůtí s brusinkami, pastinákem a prebiotiky. Krůtí maso, brusinky a pastinák v pořádné 800g porci pro velké psy. Konzerva LOUIE obsahuje 95 % krůtího masa v pevné složce a 5 % rostlinných složek, vitamínů, minerálů a prebiotik. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky přispívají k ochraně buněk, podporují zdravý imunitní systém a napomáhají udržení zdravé močové soustavy. Pastinák přirozeně zlepšuje chuť k jídlu a má jemné antibakteriální vlastnosti. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru a vláknina přispívá ke správné funkci trávicího i imunitního systému. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56252906438921;Krůtí s brusinkami, pastinákem a prebiotiky | 6 ks | 800 g | balíček pro psy;Balíček pro psy: Krůtí s brusinkami, pastinákem a prebiotiky. Krůtí maso, brusinky a pastinák. Šest konzerv LOUIE po 800g pro velké psy, kteří si zaslouží pořádnou porci s pořádným složením. Každá konzerva obsahuje 95 % krůtího masa v pevné složce a 5 % rostlinných složek, vitamínů, minerálů a prebiotik. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky přispívají k ochraně buněk, podporují zdravý imunitní systém a napomáhají udržení zdravé močové soustavy. Pastinák přirozeně zlepšuje chuť k jídlu a má jemné antibakteriální vlastnosti. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru a vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 800g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Tvůj chlupáč bude mít v bříšku jako v pokojíčku. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;500_plus;discount_50_plus
55048563654921;Kuřecí s rýží a prebiotiky 800 g | konzerva pro psy;Konzerva pro psy: Kuřecí s rýží a prebiotiky. Kuřecí s rýží od LOUIE ve vydatné 800g porci. Pro velké psy, kteří to s krmením myslí vážně. Konzerva obsahuje 95 % kuřecího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z této porce vyvážené krmivo vhodné pro každý věk i plemeno. Konzervy pro psy mají oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodají výživu i hydrataci v jednom. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56274763579657;Losos s rakytníkem, špenátem a prebiotiky 200 g | konzerva pro psy;Konzerva pro psy: Losos s rakytníkem, špenátem a prebiotiky. Losos, rakytník a špenát. Konzerva LOUIE 200 g obsahuje 95 % lososa v pevné složce a 5 % rostlinných složek, vitamínů, minerálů a prebiotik. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Rakytník bohatý na vitamín C přirozeně podporuje imunitu tvého chlupáče. Špenát dodává tělu potřebné živiny a prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru. Vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200 g jsou ideální volbou pro malá a střední plemena jako kompletní krmivo na každý den nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56274778390793;Krůtí s brusinkami, pastiňákem a prebiotiky 200 g | konzerva pro psy;Konzerva pro psy: Krůtí s brusinkami, pastiňákem a prebiotiky. Krůtí maso, brusinky a pastinák. Kombinace, která dává smysl. Konzerva 200 g obsahuje 95 % krůtího masa v pevné složce a 5 % rostlinných složek, vitamínů, minerálů a prebiotik. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky přirozeně podporují zdraví močové soustavy a pastinák dodává tělu potřebnou vlákninu a živiny. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS navíc posilují střevní mikroflóru tvého chlupáče a přispívají ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200 g jsou ideální volbou pro malá a střední plemena jako kompletní krmivo na každý den nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56274855166217;Jehněčí s krůtím a jablkem 200 g | konzerva pro psy;Konzerva pro psy: Jehněčí s krůtím a jablkem. Jehněčí s krůtím a jablkem od LOUIE. Jemná kombinace masa, která psům chutná a bříšku udělá dobře. Konzerva 200 g obsahuje 95 % masa v pevné složce, konkrétně krůtí a jehněčí maso, a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Jablko přirozeně podporuje zažívání a spolu s prebiotiky pomáhá udržet chlupáčova střeva v kondici. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Vhodné pro psy každého věku i plemene. Konzervy 200 g jsou ideální volbou pro malá a střední plemena jako kompletní krmivo na každý den nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;no_discount
56285668376841;Losos s rakytníkem, špenátem a prebiotiky | 8 ks | 200 g | balíček pro psy;Balíček pro psy: Losos s rakytníkem, špenátem a prebiotiky. Losos, rakytník a špenát. Pořádná nálož výživy v jedné konzervě od LOUIE. Každá z osmi konzerv po 200g obsahuje 95 % lososa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Rakytník, bohatý na vitamín C, přirozeně podporuje imunitu tvého chlupáče. Špenát dodává potřebné živiny a prebiotika ve formě mannanoligosacharidů MOS a FOS fruktooligosacharidů posilují střevní mikroflóru. Vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
56285676830985;Krůtí s brusinkami, pastiňákem a prebiotiky | 8 ks | 200 g | balíček pro psy;Balíček pro psy: Krůtí s brusinkami, pastiňákem a prebiotiky. Krůtí maso, brusinky a pastinák. Kombinace, která v psí misce není příliš běžná, a přitom dává smysl. Každá z osmi konzerv LOUIE po 200g obsahuje 95 % krůtího masa v pevné složce, včetně změkčených krůtích kostí jako přirozeného zdroje vápníku a fosforu, a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Brusinky přirozeně podporují zdraví močové soustavy a pastinák dodává tělu potřebnou vlákninu a živiny. Prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS navíc posilují střevní mikroflóru tvého chlupáče a přispívají ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
56285685776649;Jehněčí s krůtím a jablkem | 8 ks | 200 g | balíček pro psy;Balíček pro psy: Jehněčí s krůtím a jablkem. Hledáš krmivo pro psy, které kombinuje jemné maso s přirozenou podporou zažívání? Jehněčí s krůtím a jablkem od LOUIE je přesně to, co hledáš. Osm konzerv po 200g, každá obsahuje 95 % masa v pevné složce, konkrétně krůtí a jehněčí maso, doplněné o jablka, minerály, vitamíny a prebiotika pro zdravou střevní mikroflóru. Jablko přirozeně podporuje zažívání a spolu s prebiotiky pomáhá udržet chlupáčova střeva v kondici. Krmivo pro psy je přirozeně lépe stravitelné než granule a zároveň přirozeně zvyšuje příjem tekutin, takže bříško dostane péči, kterou potřebuje. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_1_49
56372427718921;Kočičí konzerva do útulku 400 g - LOUIE pomáhá útulkům | konzerva pro kočky;Konzerva pro kočky: Kočičí konzerva do útulku 400 g - LOUIE pomáhá útulkům. Kočičí konzerva LOUIE 400 g nakrmí tam, kde to nejvíc potřebují. Koupíš ji a my ji pošleme přímo do útulku = žádná administrativa, žádné přemýšlení, jen plná miska pro čiči, která na svůj domov teprve čeká. Konzerva obsahuje 100 % masa v pevné složce. Žádné konzervanty, žádná zbytečná chemie. A nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Mokré krmivo má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže kočce dodá výživu i hydrataci v jednom. Vhodné pro kočky každého věku i plemene. Kvalita stejná jako pro tvého vlastního chlupáče. Protože útulkové kočky si zaslouží přesně totéž. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;can;single;under_100;no_discount
56379771912457;Kočičí balíček do útulku | 8 ks | 400 g - LOUIE pomáhá útulkům | balíček pro kočky;Balíček pro kočky: Kočičí balíček do útulku. Kočičí konzerva LOUIE v balení 8 ks nakrmí tam, kde to nejvíc potřebují. Koupíš je a my je pošleme přímo do útulku = žádná administrativa, žádné přemýšlení, jen plné misky pro čičiny, které na svůj domov teprve čekají. Každá konzerva obsahuje 100 % masa v pevné složce. Žádné konzervanty, žádná zbytečná chemie. A nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Mokré krmivo má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže kočce dodá výživu i hydrataci v jednom. Vhodné pro kočky každého věku i plemene. Kvalita stejná jako pro tvého vlastního chlupáče, jen rovnou pro osm hladových kočiček. Protože ony si zaslouží přesně totéž. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_1_49
56379788558601;Kočičí balíček do útulku | 16 ks | 400 g - LOUIE pomáhá útulkům | balíček pro kočky;Balíček pro kočky: Kočičí balíček do útulku. Kočičí konzerva LOUIE v balení 16 ks nakrmí tam, kde to nejvíc potřebují. Koupíš je a my je pošleme přímo do útulku – žádná administrativa, žádné přemýšlení, jen plné misky pro čičiny, které na svůj domov teprve čekají. Každá konzerva obsahuje 100 % masa v pevné složce. Žádné konzervanty, žádná zbytečná chemie. A nechybí ani taurin, nezbytný pro zdravé srdce a bystrý zrak, který si kočky na rozdíl od psů nedokážou samy vyrobit. Mokré krmivo má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže kočce dodá výživu i hydrataci v jednom. Vhodné pro kočky každého věku i plemene. Kvalita stejná jako pro tvého vlastního chlupáče – jen rovnou pro šestnáct hladových kočiček. Čím víc, tím líp. Protože ony si zaslouží přesně totéž. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;cat food;Animals & Pet Supplies > Pet Supplies > Cat Supplies > Cat Food;LOUIE;cat;bundle;multipack;500_plus;discount_1_49
55048568570121;Hovězí s rýží a prebiotiky 800 g | konzerva pro psy;Konzerva pro psy: Hovězí s rýží a prebiotiky. Velký pes si zaslouží pořádnou porci hovězího s rýží. Konzerva LOUIE 800 g obsahuje 95 % hovězího masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné konzervanty, žádná zbytečná chemie. Rýže je šetrná k chlupáčovu bříšku a dělá z této porce vyvážené krmivo pro psy vhodné pro každý věk i plemeno. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu tvého chlupáče dodá výživu i hydrataci v jednom. Konzervy 800 g jsou ideální volbou pro velká plemena jako vydatné kompletní krmivo na každý den. Méně otvírání, více spokojeného chlupáče. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56657182949641;Vepřové se špenátem a prebiotiky 200 g | konzerva pro psy;Konzerva pro psy: Vepřové se špenátem a prebiotiky. Vepřové maso psi milují a v LOUIE víš přesně, co v konzervě najdeš. Konzerva 200 g obsahuje 95 % vepřového masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Špenát doplňuje tělu potřebné živiny a prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvého chlupáče. Vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200 g jsou ideální volbou pro malá a střední plemena jako kompletní krmivo na každý den nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;can;single;under_100;discount_1_49
56663563469065;Vepřové se špenátem a prebiotiky | 8 ks | 200 g | balíček pro psy;Balíček pro psy: Vepřové se špenátem a prebiotiky. Vepřové maso v psím krmení? Určitě. Psi ho milují a my ho zpracováváme poctivě. Každá z osmi konzerv LOUIE po 200g obsahuje 95 % vepřového masa v pevné složce a 5 % rostlinných složek, vitamínů a minerálů. Žádné obilniny, žádné konzervanty, žádná zbytečná chemie. Špenát doplňuje potřebné živiny a prebiotika ve formě mannanoligosacharidů MOS a fruktooligosacharidů FOS posilují střevní mikroflóru tvého chlupáče. Vláknina přispívá ke správné funkci trávicího i imunitního systému. Krmivo pro psy má oproti granulím velmi vysokou chuťovost a přirozeně vysoký obsah vody, takže tělu dodá výživu i hydrataci v jednom. Konzervy 200g jsou ideální volbou pro malá a střední plemena nebo jako praktický společník na cesty. Vyrobeno s láskou kousek od Brna. *Otevřená konzerva vydrží v lednici až 48 hodin.;dog food;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;bundle;multipack;100_499;discount_50_plus
56663851565321;Sušené kuřecí pařátky 100 g | pamlsek pro psy;Pamlsek pro psy: Sušené kuřecí pařátky. Sušené kuřecí pařátky. Pamlsek, který tvého chlupáče zabaví a žvýkací svaly mu poděkují. Složení je jednoduché, 100 % sušené kuřecí pařátky, nic víc, nic míň. Žádná chemie, žádné konzervanty, žádná zbytečnost. Tento přírodní pamlsek je vhodný pro psy všech plemen s normální aktivitou. Slouží jako odměna nebo zpestření dne, nikoliv jako náhrada běžného krmiva. Žvýkání navíc přirozeně podporuje zdraví dásní a posiluje žvýkací svaly. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog treats;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;treat;single;under_100;no_discount
56663901241609;Sušené hovězí dršťky | 100 g | pamlsek pro psy;Pamlsek pro psy: Sušené hovězí dršťky. Sušené hovězí dršťky. Pamlsek, který tvého chlupáče zabaví na dlouho a žvýkací svaly mu poděkují. Složení je jednoduché, 100 % sušené hovězí dršťky, nic víc, nic míň. Žádná chemie, žádné konzervanty, žádná zbytečnost. Tento přírodní pamlsek je vhodný pro psy všech plemen s normální aktivitou. Slouží jako odměna nebo zpestření dne, nikoliv jako náhrada běžného krmiva. Žvýkání navíc přirozeně podporuje zdraví dásní a posiluje žvýkací svaly. Vyrobeno s láskou kousek od Brna, tak jako všechno v LOUIE.;dog treats;Animals & Pet Supplies > Pet Supplies > Dog Supplies > Dog Food;LOUIE;dog;treat;single;under_100;no_discount
